District Name,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),Price Date
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1725,1840,1800,17-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1785,1850,1825,19-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1850,1810,20-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1780,1850,1815,21-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1785,1845,1815,22-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1785,1850,1810,23-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1785,1850,1815,24-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1840,1800,26-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1775,1850,1810,27-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1785,1850,1820,28-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1800,1750,31-Jul-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1675,1735,1700,02-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1685,1840,1720,03-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1675,1800,1725,04-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1820,1750,05-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1830,1770,09-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1820,1760,10-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1830,1765,11-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1830,1775,13-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1830,1770,14-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1710,1830,1765,16-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1710,1840,1770,17-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1835,1760,18-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1840,1765,19-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1840,1775,21-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1840,1780,23-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1845,1800,24-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1775,1850,1820,25-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1800,1865,1835,26-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1800,1880,1840,27-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1820,1885,1840,30-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1820,1900,1850,31-Aug-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1800,1900,1850,01-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1800,1890,1850,02-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1785,1840,1820,03-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1770,1840,1800,04-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1785,1840,1810,06-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1840,1810,07-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1800,1750,08-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1730,1820,1760,09-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1740,1800,1770,10-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1785,1750,11-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1785,1750,13-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1800,1740,14-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1720,1800,1745,15-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1785,1740,16-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1785,1740,17-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1785,1725,18-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1785,1725,20-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1785,1730,21-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1700,1775,1735,22-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1725,1800,1750,23-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1740,1825,1770,24-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1840,1780,25-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1835,1785,27-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1840,1790,28-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1840,1790,29-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1750,1840,1810,30-Sep-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1765,1840,1800,01-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1785,1850,1820,04-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1775,1850,1815,05-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1800,1865,1820,06-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1765,1850,1825,07-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1790,1850,1830,08-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1800,1885,1835,09-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1880,1845,11-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1820,1875,1840,12-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1875,1840,13-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1820,1890,1845,15-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1830,1890,1845,16-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1875,1840,18-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1820,1875,1840,19-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1875,1845,20-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1820,1880,1850,21-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1890,1855,22-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1885,1850,23-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1830,1900,1850,25-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1885,1850,26-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1885,1850,28-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1835,1900,1855,29-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1835,1900,1860,30-Oct-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1920,1875,01-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1920,1870,02-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1840,1900,1870,03-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1912,1870,06-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1845,1920,1875,08-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1900,1870,09-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1925,1885,10-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1935,1890,11-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1920,1885,12-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1925,1890,13-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1925,1890,15-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1935,1890,16-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1840,1925,1885,17-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1840,1925,1890,18-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1925,1885,19-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1840,1925,1885,20-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1935,1900,22-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1840,1935,1885,23-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1935,1875,24-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1900,1860,25-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1800,1885,1850,26-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1820,1900,1850,27-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1825,1900,1850,29-Nov-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1925,1870,01-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1925,1875,02-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1925,1875,03-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1845,1950,1885,04-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,2050,1890,06-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1870,1950,1900,07-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1860,1965,1900,08-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1945,1885,09-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1840,1925,1890,10-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1860,1925,1890,11-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1840,1920,1870,13-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1920,1875,14-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1840,1925,1880,15-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1865,1945,1900,17-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1935,1900,18-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1865,1935,1900,20-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1920,1890,21-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1925,1885,22-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1965,1920,25-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1870,1935,1910,27-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1888,1935,1910,28-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1885,1965,1915,29-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1865,1940,1900,30-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1935,1900,31-Dec-21
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1950,1915,01-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1935,1910,03-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1950,1915,04-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1850,1945,1915,05-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1880,1950,1920,06-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1960,1920,07-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1870,1965,1920,08-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1965,1925,10-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1975,1935,11-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1985,1935,12-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1975,1940,13-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1965,1930,14-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1975,1935,15-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1955,1935,17-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1910,1985,1940,18-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1985,1940,19-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1975,1935,20-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1985,1940,21-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1985,1950,22-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1900,1985,1950,24-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1920,2000,1950,25-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1920,2000,1960,26-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1930,2020,1960,27-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1940,2000,1965,28-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1940,1985,1965,29-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2025,1980,31-Jan-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2025,1980,01-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2035,1985,02-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2025,1975,04-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2025,1980,05-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2025,1980,07-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2020,1985,08-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1950,1900,12-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1940,2035,1985,14-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2035,1980,15-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2035,1990,16-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2000,1985,17-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1960,2050,1990,18-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1965,2035,1990,19-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2025,1985,21-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2025,1970,22-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1960,2035,1985,23-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1945,2035,1985,24-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1940,2000,1975,25-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1940,2000,1980,28-Feb-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2020,1965,01-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1925,2000,1970,02-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1935,1985,1960,03-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1935,2020,1965,04-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1945,2000,1965,05-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1875,1985,1960,08-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1940,2000,1970,09-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2030,1970,10-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2015,1970,11-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1950,2035,1980,12-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1975,2030,1990,14-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1940,2035,1985,15-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1965,2035,1990,16-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1970,2030,2000,21-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1965,2045,2000,22-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2040,2000,23-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1970,2035,2000,24-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2040,2010,25-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2035,2010,26-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2035,2015,28-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2060,2020,29-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2050,2025,30-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2050,2030,31-Mar-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2050,2020,01-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2065,2030,02-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1975,2085,2040,04-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2050,2035,05-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,1985,2100,2030,06-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2065,2035,07-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2060,2035,08-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2050,2025,09-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2065,2045,13-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2075,2045,14-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2065,2040,15-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2010,2045,2035,16-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2050,2030,18-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2040,2025,19-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2045,2025,20-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2010,2045,2020,21-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2045,2020,22-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2050,2025,23-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2065,2020,25-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2050,2020,26-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2050,2025,27-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2065,2025,28-Apr-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2075,2025,02-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2075,2030,03-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2010,2065,2035,04-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2065,2030,05-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2065,2035,06-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2085,2035,07-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2010,2065,2030,09-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2065,2025,10-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2010,2075,2025,11-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2075,2030,12-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2075,2035,14-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2090,2040,16-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2085,2040,17-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2090,2045,18-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2095,2050,19-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2050,20-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2120,2060,21-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2080,23-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2120,2060,24-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2010,2085,2050,25-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2090,2045,26-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2010,2085,2045,27-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2050,28-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2050,30-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2055,31-May-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2050,01-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2045,02-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2040,03-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2010,2100,2050,04-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2125,2070,06-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2120,2050,07-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2050,08-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2060,10-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2065,11-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2135,2080,13-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2120,2070,14-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2070,15-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2065,16-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2120,2060,17-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2120,2065,18-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2060,20-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2060,21-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2065,22-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2065,23-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2125,2068,24-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2125,2062,25-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2120,2060,27-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2100,2060,28-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2090,2060,29-Jun-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2000,2100,2065,04-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2125,2070,05-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2125,2075,06-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2035,2135,2080,07-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2125,2080,08-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2125,2080,09-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2100,2080,11-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2150,2075,12-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2135,2070,13-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2125,2080,14-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2120,2075,15-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2015,2135,2085,18-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2050,2125,2080,19-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2040,2125,2085,20-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2070,2135,2100,22-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2065,2140,2100,23-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2075,2150,2120,25-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2085,2160,2125,26-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2075,2160,2120,27-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2050,2200,2125,28-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2050,2185,2125,29-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2085,2190,2140,30-Jul-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2075,2200,2135,01-Aug-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2100,2185,2150,02-Aug-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2150,2225,2180,03-Aug-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2150,2235,2200,04-Aug-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2170,2260,2220,05-Aug-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2185,2250,2230,06-Aug-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2175,2265,2230,08-Aug-22
Varanasi,Varanasi(Grain),Wheat,Dara,FAQ,2175,2260,2220,09-Aug-22
